"","alpha","efe_1","T","y_2","final_reg_quant","gamma_0","gamma_1","predicted"
"952",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.39744950558682,0.0041526000464481,-4.09301902714094
"953",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.40846253126448,0.00423532675987738,-3.38897949463564
"954",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.40727289154106,0.00421080723853834,-3.91333154491415
"955",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.41451402478679,0.00404232523388611,-3.73378535665571
"956",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.41440629265188,0.00413401764534677,-3.73825771395981
"957",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.41228335171308,0.0041139404385329,-2.95335814500294
"958",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.41542938936912,0.00403086409566528,-3.53194001434547
"959",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.4205492973523,0.00397165937475665,-3.61457584581875
"960",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.42099477553194,0.00400663393513187,-3.14359810507483
"961",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.414341380275,0.0040723679943333,-3.30351754613267
"962",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.40754285708161,0.0039651721639692,-3.80656046957539
"963",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.40622788678129,0.00383409004292687,-3.31158625122054
"964",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.39712624542605,0.00390866154431692,-2.94800632751816
"965",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.40781254422106,0.00397640192535852,-3.08725903192189
"966",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.40550303553038,0.00398302860781234,-2.86873615194107
"967",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.41373768130445,0.00404336608663882,-3.05668327865114
"968",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.4106077645819,0.00398544498832083,-3.62332653615947
"969",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.41627017924165,0.00405587413075491,-3.36713204780468
"970",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.41277498966088,0.00409625538763315,-3.49281202617824
"971",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.40782676492399,0.00403978991702285,-3.65759374690163
"972",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.4059770743559,0.00410215811153551,-3.15477794536251
"973",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.40329314055971,0.00401076015145934,-3.36227485110222
"974",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.40602686772755,0.00410323027319874,-3.40466114981475
"975",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.39522728626645,0.00403100098746981,-3.6229553912639
"976",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.40269282280638,0.00399152131660399,-3.63026450257496
"977",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.39617816085806,0.00401518714444179,-2.85395739369178
"978",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.39232464551576,0.00396412167293961,-3.68700181641136
"979",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.40218712172182,0.00394264491167421,-3.37614277914519
"980",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.39619993538478,0.00401075653495445,-3.0491057587241
"981",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.39707271845905,0.00397341026824722,-3.09762697016986
"982",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.40222729027982,0.00389838872480869,-3.48082615454139
"983",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.39435633740098,0.00391698976701994,-3.22103153685576
"984",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.40061884863292,0.00386268902773751,-3.2804886332506
"985",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.3973108305653,0.00378831424370967,-3.65082672382036
"986",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.40040903869633,0.00382873364645431,-3.32978253206681
"987",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.39980056920096,0.00379335519791142,-3.13446441024763
"988",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.405166534617,0.0037941811881192,-3.41533709254225
"989",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.40124713647115,0.00374253191790669,-3.18869644127803
"990",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.40155089870014,0.00375748355863323,-3.5529396917122
"991",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.39368172598349,0.00366285271042139,-2.98866118228528
"992",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.39618672695637,0.00375831647337007,-3.63812649620925
"993",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.39809311518256,0.00378509414677355,-3.56496189603356
"994",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.39355997460384,0.00381882279048451,-2.62953037412658
"995",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.39649483793563,0.00397669220245229,-2.70389676902549
"996",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.40082820809085,0.00401710871427457,-3.47033279049097
"997",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.40208201930477,0.00402245925286296,-3.79713009376986
"998",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.40920041233263,0.00399998754869268,-4.35283985570154
"999",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.4108496291842,0.00399102227753371,-3.51097883960778
"1000",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.40717631738897,0.00399036474473129,-3.26049516767269
